cluster,cRL,nir_SA,nir_CT,nir_press,ca_SA,csd_SA,cs_SA,ca_CT,csd_CT,cs_CT,ca_press,csd_press,cs_press,nzca_pcs_press,nzcsd_pcs_press,trd_CT,trdsd_CT,trdR2_CT,trd_CT-fit,trdsd_CT-fit,trdR2_CT-fit,trd_press,trdsd_press,trdR2_press,trd_press-fit,trdsd_press-fit,trdR2_press-fit,nztrd_pcs_press,nztrdsd_pcs_press,nztrdR2_pcs_press,percnztrd_pcs_press,percnztrdsd_pcs_press,SA_min,ca_iT,ca_cp,ca_rho,ca_FH,ca_FH_cumul
24,-8.284133192292419,1.0168883259446908,25.065674309321516,256.8642736771149,34.53358840942383,0.0043037994764745235,0.018375396728515625,-0.4804811477661133,0.07002139836549759,1.0733474493026733,247.3341522216797,27.97246742248535,232.57943725585938,1.5835763133064906,0.8625197242339414,0.00737934005190934,4.122502018979783e-05,0.28761168782413293,0.005567947982299889,3.2176881250421837e-05,0.27393814728953847,3.476069799153254,0.015115249507909002,0.39989724273235544,2.314017032703233,0.009460927464120047,0.4298016536289429,-0.07838516022549442,0.00125496721450834,0.22578931021940193,-4.949882084421119,0.0792489256099052,34.523845708847986,-0.6926237012870974,3982.4332611358186,1028.698213086643,0.0011446341297802172,0.03513498204434548
25,-9.402286749096568,1.1975922533368228,29.832032550698038,288.27577803820895,34.551658630371094,0.0044740112498402596,0.0174560546875,-0.43477097153663635,0.06463737040758133,1.0947132110595703,253.78822326660156,27.875701904296875,236.46302795410156,1.5807420907503413,0.7924666391166136,0.006231146839023609,4.598556065841157e-05,0.21435363560141413,0.0054689892077616105,3.6579543110216085e-05,0.24933984814342838,3.2986923087910958,0.018409686913688685,0.32299380974653524,2.3658576097813415,0.010851240867875492,0.41395889880791653,-0.017691817370092473,0.0014231891534289812,0.012483905882542983,-1.119209608804342,0.09003297639486696,34.542224996567754,-0.7200115207046325,3982.494328408737,1028.690881688184,0.0011222876220555044,0.036257269666400985
26,-8.498227114226374,0.9947687224669604,29.134222900812954,292.06190821660437,34.56623458862305,0.0030680580530315638,0.013782501220703125,-0.39807507395744324,0.06167560815811157,1.0691064596176147,252.96795654296875,27.646289825439453,239.56866455078125,1.25552091400131,0.6837059544340657,0.005790977644696147,4.557962657970239e-05,0.20855483700044364,0.004694130534363192,3.606109955440299e-05,0.21667608001260638,3.557508440228174,0.017911837707105412,0.3917071424649248,2.3154991108622904,0.011011072428665242,0.4192406554746552,-0.05183575898616804,0.0011736966532777675,0.14160258215776622,-4.128625688995409,0.09348284366982221,34.55968531990153,-0.7372421612527053,3982.597501938105,1028.6774486534625,0.000765104546477187,0.03702237421287817
27,-8.778469206545429,0.9944933920704846,22.560918979325468,111.84867295286782,34.5800895690918,0.003053207416087389,0.0137786865234375,-0.3599661588668823,0.05991847813129425,0.8597721457481384,255.91943359375,27.328083038330078,238.373046875,1.2951160953102852,0.6736037926656114,0.00477446678118385,4.370983750814334e-05,0.15256685205841766,0.003636332193947894,3.347772622245843e-05,0.15112086289959248,3.5452803267855435,0.016712867364036016,0.40440340531831553,2.204481056618147,0.010495273364421711,0.3996573477134922,-0.04495693043121188,0.0011430328411024956,0.1120737783947425,-3.471266444298266,0.08825717209766022,34.57346978569136,-0.784082897012311,3982.883332457696,1028.639967820683,0.0006114053920989049,0.037633779604977075
28,-8.756403324499017,1.294997662459093,17.947561947520207,410.4805147251138,34.59640884399414,0.005278529599308968,0.0211334228515625,-0.3142698407173157,0.06131259351968765,0.8201375007629395,261.8475646972656,27.952301025390625,239.4761962890625,2.025673104524967,0.9636427484767297,0.0045269905299743325,3.8706227124988615e-05,0.14165235813259738,0.003537815553683269,3.099437253508988e-05,0.13583304365514137,3.146594284799422,0.01559881020120664,0.3292685858621815,2.0928820997307307,0.009247004186967181,0.38195413902837944,0.017218759382918416,0.001576619367206351,0.008800467524977453,0.8500265587993933,0.07783187542375343,34.587254251481184,-0.8098029384293289,3983.0065358498778,1028.6241751008188,0.00093039705670492,0.03856417666168199
29,-9.976434899030014,1.035059941189776,23.455710346353367,410.55746194486585,34.617225646972656,0.0037697928491979837,0.0174560546875,-0.2597961127758026,0.05138484761118889,0.9700108766555786,261.26416015625,27.082754135131836,239.52108764648438,1.9221745639734422,0.9683291803368858,0.0031874221272627915,3.3687529638892854e-05,0.08949973206582815,0.002227665791768478,2.772879840320362e-05,0.06617647096527561,3.6680943882293953,0.014089099912340763,0.42668570762154884,2.2534596243617937,0.009065593567788128,0.404206700030181,-0.07717112451756283,0.001523568817221137,0.16185009500042058,-4.0147823181073505,0.07926277070651047,34.60839043235892,-0.8264050975900789,3982.9450199292182,1028.6333660526095,0.0005559091389624736,0.039120085800644466
30,-11.89116186947758,1.2963901203293224,27.722948273468663,67.0137677441423,34.634090423583984,0.0038442492950707674,0.01561737060546875,-0.21844111382961273,0.05120236799120903,0.9463298320770264,267.4206848144531,26.74066925048828,239.15374755859375,1.6597875790022323,0.8242175475075428,0.0023281354688369786,4.0650204174444664e-05,0.040586057096803144,0.0013379629952930139,3.244204931365409e-05,0.021464851012389517,3.4502612736834055,0.01778319047690774,0.32681340931738767,2.2150819312616323,0.011024810601823773,0.3423715721742068,-0.04492452349501045,0.0015135179380106605,0.06650789760948413,-2.7066429501789897,0.09118744815047353,34.625850755692696,-0.8476365087387084,3983.0991121424163,1028.613193958243,0.0002883140781065076,0.03940839987875097
31,-10.307662140468976,0.915136162127929,27.18480620994265,206.41940845439078,34.64613723754883,0.0024745201226323843,0.01102447509765625,-0.18430586159229279,0.04875735566020012,0.927960216999054,274.797607421875,27.44742774963379,240.6693572998047,1.1410542454332704,0.689292067679259,0.0032205828592343816,5.3507928757425094e-05,0.09509478200056026,0.0028214286294956,4.529090237629578e-05,0.10118317533499444,2.4413956300468045,0.02880563934020798,0.1724412110174695,2.0334387266926504,0.015130926746066597,0.3437908562610568,0.012648111229553637,0.0016776942692424185,0.007862439577117913,1.1084583647248964,0.14703019387175412,34.6414731502545,-0.8995937897699038,3983.421572132573,1028.5711175854228,0.0004179862437268057,0.039826386122477776
32,-15.169026196961065,1.1101152368758003,14.925210825304898,67.75794852060886,34.661033630371094,0.0034196816850453615,0.016536712646484375,-0.13754987716674805,0.04369018226861954,0.6564082503318787,270.9894104003906,26.973947525024414,241.8095245361328,1.9078965397131484,0.9011801284224422,0.00035965137483755894,3.214250614636458e-05,0.001385856055705605,0.0004906013440826708,2.69919009171737e-05,0.00364854341120741,3.807614684185209,0.015285570533539943,0.40751103745913053,2.364298134852177,0.009679238790569238,0.39808381719054137,-0.023105481074691042,0.0017292606904693645,0.014176259062162464,-1.2110447602239975,0.09063702640444844,34.65250072288636,-0.9194958338908396,3983.532318167984,1028.5569229391067,0.00012152797559685644,0.03994791409807463
33,-13.336679782863518,1.110163632173312,21.552501637761814,208.71917288313048,34.67758560180664,0.004023466259241104,0.018375396728515625,-0.0935700461268425,0.04432428255677223,0.9478753805160522,275.9635314941406,27.173147201538086,243.3507080078125,2.179227859994453,0.995428952146568,0.00022027552840514828,2.946387193446921e-05,0.0005423031322182298,0.0002464251213842641,2.5441369086882875e-05,0.0009099519567300365,3.507254627846706,0.014388575162619082,0.36580340792988675,2.1701134737488283,0.008744412009655663,0.37417857610509303,-0.0010213601891579276,0.0017554292165101147,2.5370364258286517e-05,-0.04686798512022178,0.08055280720000445,34.66904208183415,-0.9387419838506152,3983.6282702283584,1028.544686463612,6.972453476969852e-05,0.040017638632844334
34,-22.000976200732755,1.2802797202797203,32.53389636625211,103.10656033859811,34.69733810424805,0.0044163125567138195,0.017459869384765625,-0.036899544298648834,0.04884979873895645,0.9066731929779053,281.590576171875,28.330101013183594,243.84600830078125,1.9811178734761967,1.1118410768501643,-0.002115534729213134,3.490724777749972e-05,0.0519858627235922,-0.0015817573742181845,3.140677364563858e-05,0.03648812111528321,2.9922472527709623,0.0172807696817264,0.30922113611438423,2.258393745328463,0.00950850189029054,0.45718290773006665,-0.016138901514063136,0.0020839764583706426,0.005878080772253593,-0.8146361067221499,0.10519194674236942,34.68742136955392,-0.9336496818823017,3983.6213771478015,1028.5457329249039,-0.0004068627010612992,0.039610775931783034
35,-12.821006099383384,1.2125874125874125,31.254065329597157,2002.1717845456833,34.710975646972656,0.0036332036834210157,0.016536712646484375,-0.00903097353875637,0.04269448295235634,0.8710061311721802,289.1170654296875,25.851665496826172,242.75599670410156,2.028008831541307,1.0891779789242764,-6.43035400306669e-05,3.932484388355009e-05,3.7027836580758664e-05,-5.761538323925629e-05,3.6045102030907125e-05,3.538161844084602e-05,2.263286152470105,0.022272437614621204,0.12511340960010064,1.9472727810676767,0.011211917452963347,0.29465033403872454,0.04911338369787111,0.0022331974898112932,0.04373241326690799,2.4217539358812576,0.11011773987759416,34.704881692887696,-0.9620612133836218,3983.8092370805653,1028.521290129111,-1.5171067827523338e-05,0.03959560486395551
36,-18.037557805482642,0.9359733530717986,14.692772213602233,103.96825642613813,34.731590270996094,0.0035546724684536457,0.01929473876953125,0.05498883128166199,0.04590965062379837,0.9406284093856812,283.95556640625,25.878145217895508,245.8839111328125,2.96537110629177,1.430262239148939,-0.0027102209981839107,2.5782013785856972e-05,0.07019774520641558,-0.002177194828065117,2.2999655936828173e-05,0.0576902502267821,3.5734157397074036,0.011828033381239755,0.3840807904547751,2.075252933874185,0.007835761028345453,0.32396884487567734,-0.12950162206844218,0.0021398361186782747,0.20777640273751838,-4.367130366707641,0.07216082041597026,34.72142305183549,-0.9956126775223999,3983.98987220069,1028.4980233407855,-0.0008382895755718713,0.03875731528838364
37,-40.617827160809995,1.3782557221783742,24.177963024792017,2010.4585955197583,34.756072998046875,0.005950021557509899,0.026645660400390625,0.12092112749814987,0.05456693843007088,0.950129508972168,289.2383117675781,25.618379592895508,243.7607421875,4.098970961284301,1.7290765466362814,-0.0051751195157080055,2.3233451048585396e-05,0.21419949551102385,-0.004236107375759052,2.097526937664666e-05,0.18306287496026402,3.033093472280241,0.010043318852760608,0.3338144414068559,1.879449048709293,0.006659823592013103,0.3043724089009751,-0.1339901210870023,0.0024837860798376885,0.17060232452609728,-3.2688721718833587,0.060595356817542856,34.74072130394124,-1.0259204431762867,3984.126989611653,1028.480577911674,-0.0022545875366593,0.036502727751724334
38,-12.825151220288738,0.9617101245008222,19.30962447095868,91.42993733482591,34.77540588378906,0.00356435589492321,0.01561737060546875,0.16021846234798431,0.04825933650135994,0.7588167786598206,301.32550048828125,26.479698181152344,241.77537536621094,1.7735007662946118,1.2529537638493424,-0.002179184623982691,3.445745965343372e-05,0.056796494977386244,-0.0022430511926630307,3.174321903241997e-05,0.06991848997188788,2.026395544602257,0.017809128576712265,0.16312429741273746,1.8650890029051683,0.01008295562170058,0.33999122647163793,0.0900608779142623,0.0020708491931616274,0.14866459301504295,5.0781414717077995,0.11676618541802312,34.767371271134905,-1.0762094653121652,3984.583595271667,1028.4206584641095,-0.0005165594767355217,0.035986168274988815
39,-8.967706807767417,1.334419817470665,49.17288372146165,91.95852904178832,34.79164505004883,0.0033702326472848654,0.01561737060546875,0.2153039574623108,0.057326022535562515,0.8337117433547974,298.6811218261719,26.820804595947266,243.1731719970703,2.460261988043219,1.5698642679078185,-0.004125400934814949,2.7459864140502867e-05,0.1719330863454079,-0.0031385931647552553,2.391470102492544e-05,0.13677932092890968,2.855030459769309,0.011150939323267208,0.3761911576345741,1.732606853561126,0.006986967770240243,0.3613053138971909,-0.015277669105208443,0.0025689238132883133,0.0027933870458281733,-0.620977325970053,0.10441667699509999,34.78299366569671,-1.109380573500659,3984.810147345653,1028.3913000088878,-0.0010027171495427172,0.0349834511254461
40,-11.637547838239776,0.7066492829204694,41.539612466393805,276.4499659143913,34.803348541259766,0.0022157798521220684,0.008270263671875,0.2322586625814438,0.04199133440852165,0.7042918801307678,309.0205383300781,24.383724212646484,235.13601684570312,2.389947745762469,2.147322111678657,-0.003396819220339809,4.244978595532913e-05,0.11634659644223504,-0.0031923276277459043,4.048822468648237e-05,0.11334213396332145,1.3824323081365426,0.025462217350233074,0.05714994392997636,1.731489051304977,0.012526015872025788,0.2820777668878043,0.06401621484540423,0.005664532777784592,0.022109078133080096,2.6785612764508806,0.23701492167885982,34.79861606025851,-1.1084100555677356,3984.920865326728,1028.3766082864129,-0.000990749326662899,0.0339927017987832
41,-55.690713928369576,1.5887527489789506,11.084737608068643,131.36092896673912,34.81549072265625,0.004476407077163458,0.019290924072265625,0.2858394682407379,0.060329850763082504,0.5939291715621948,307.3497314453125,27.495634078979492,219.47874450683594,4.003684804767988,2.7022632572385508,-0.006972011771309538,3.0483589559589173e-05,0.289497816375643,-0.005348779638273999,2.871346555939746e-05,0.21277975479166036,3.657910091515423,0.012939858340187443,0.38364731587785117,2.0021262834625055,0.008487283132723046,0.30238353432626236,-0.20017135908694067,0.004392146508289483,0.15836042358705302,-4.999678267593808,0.10970260453717225,34.806886739732406,0.24311230163975533,3978.098312546629,1029.2694855026418,-0.0027785308815056445,0.031214170917277555
42,-5.864215230093673,1.0441010177157934,35.10438215910285,264.593268989272,34.83723449707031,0.003461304120719433,0.0211334228515625,0.3457726538181305,0.06914681196212769,0.8362548351287842,309.87109375,24.483552932739258,225.05123901367188,4.560883979299783,3.191929503055028,-0.006506716971201585,2.6776273138227956e-05,0.19427350175004324,-0.005646523653308066,1.9279673544516086e-05,0.25939072655603906,3.217153165315443,0.00832469967576537,0.3788163365573396,1.94731157057691,0.005565038990072097,0.3333163505304595,-0.3981090429464448,0.0037694925403615534,0.4324137154074836,-8.72876935158445,0.08264828830266081,34.82618499183816,-0.5988609692898499,3982.0421528737957,1028.7483797813404,-0.0033430373336800732,0.027871133583597482
43,-7.2586298602046595,1.635637235317619,33.5901377650338,38.98725346929633,34.85747528076172,0.0037506960798054934,0.01561737060546875,0.36959460377693176,0.047911178320646286,0.800182580947876,331.197265625,25.64281463623047,223.0892333984375,2.626330971541153,1.6205562917125478,-0.0018475913015881603,3.768598538942865e-05,0.03216366623380039,-0.0022109083588368237,3.109663049561637e-05,0.06532606608132695,1.628813835423385,0.019587551109135976,0.08726477680943472,1.373176731217157,0.010371245620670435,0.1950953888615695,0.09210237926977183,0.0032319681928566885,0.07918181490058732,3.5068839482833867,0.12306020177495537,34.847321172715894,-1.0432482224551878,3984.301577690383,1028.4575955214132,-0.0007539713145467178,0.027117162269050765
44,-5.130616046455169,1.1546144626448263,260.0331478950509,36.135338716029935,34.86702346801758,0.002626613946631551,0.01102447509765625,0.42226511240005493,0.06876944750547409,0.8051670789718628,324.99853515625,27.154104232788086,223.99322509765625,1.9091382421451437,1.2252790439981596,-0.005047813956992706,6.484524040816964e-05,0.0951305404073674,-0.004377611292444642,3.9911112634960974e-05,0.1726805814421682,3.659575654475352,0.022184866629582786,0.3206970065090415,2.3566097762427543,0.013982813116634952,0.3301174444646465,-0.05807192025929792,0.0029680914168937695,0.04657107926874219,-3.0417870732109593,0.15546760058395592,34.862943567277696,-0.9914712194100302,3983.9129089912776,1028.50785545474,-0.0010851457029543738,0.02603201656609639
45,-7.4058331419030745,0.9372080954852102,252.09688348187646,344.97779905178703,34.88227462768555,0.0032024180982261896,0.0137786865234375,0.4253615140914917,0.04373963922262192,0.78059321641922,337.58880615234375,30.16168785095215,230.93972778320312,2.7497439753249027,2.0475568558925152,-0.0015466185751060986,3.894722083238979e-05,0.02423556534816591,-0.001460612654612011,3.1651705057385934e-05,0.032452117332092925,0.744057732388619,0.02702761679650058,0.011796114868909977,1.546668753069634,0.011524657108160839,0.22099145937091033,0.20439031285433376,0.0043368991743129295,0.25090955280551436,7.4330670305472175,0.1577201082439136,34.87397113990956,0.577036776160494,3975.9896215415406,1029.5593603575828,-0.0005209787202542809,0.02551103784584211
46,-8.792090431739153,1.5622729631551635,12.601822922550646,352.4480306345733,34.896976470947266,0.005148035474121571,0.022968292236328125,0.4913119673728943,0.05520035699009895,0.8310959339141846,336.91937255859375,29.912158966064453,235.9405517578125,6.11833349186473,3.3778510871867984,-0.0036072015425110673,2.182119208524671e-05,0.1058372584100672,-0.003013228836399893,1.7519641785877612e-05,0.11357759092459971,3.5196276752509514,0.01013468801518181,0.34314637814419796,2.344612275867431,0.006249475636685634,0.3787536902233795,0.3187270818985857,0.004566541663696499,0.25390264819414277,5.20937739537053,0.07463701790313362,34.88775560569938,0.43860279090769927,3976.750650724194,1029.454369742717,-0.0023916452156640686,0.02311939263017804
47,-9.46982162647421,0.8342570142015934,12.191587166002874,53.82708427579233,34.919002532958984,0.004150864202529192,0.018375396728515625,0.5622175931930542,0.05611608549952507,0.8473236560821533,355.69287109375,32.30768966674805,246.919921875,4.991056476547954,3.798892476626085,-0.0031836706669647707,2.3422859289644733e-05,0.10834773176695464,-0.0027170451361103187,1.8348443932549258e-05,0.1260466559702349,3.0643429521805876,0.011924206131768506,0.3028316690739586,2.1314427988552347,0.0075764032708214146,0.34234665235718054,0.0549750363028271,0.006456229123041074,0.006169396798164116,1.1014709322794596,0.12935596207692085,34.91072971534909,0.43484627930992004,3977.256354614245,1029.3830138448307,-0.0017593245059612883,0.02136006812421675
48,-10.42322700375052,1.061369000786782,11.973562384436738,58.201715053620376,34.94324493408203,0.006153841968625784,0.025730133056640625,0.6317182779312134,0.07165691256523132,0.8321707844734192,360.2801513671875,32.65742874145508,266.9875793457031,20.538305459660624,8.39385140380207,-0.005736861866814709,1.5818282371352906e-05,0.1796664890250247,-0.003635789873708844,1.1185605489735228e-05,0.14960489304616356,3.489674009643125,0.006563283150566705,0.3200665723486298,2.2762307077155284,0.003869172025552595,0.36559997576477665,-0.18293924636682596,0.013093374748503318,0.013248116322189403,-0.8907222006515472,0.06375099822241943,34.92910900306886,0.17035418067532054,3978.4978713052506,1029.2154597789563,-0.009689131462227467,0.011670936661989284
49,-7.7178681893772305,1.6807181889149103,8.51533166636127,5.561066163179314,34.982337951660156,0.015171222388744354,0.065704345703125,0.7364602088928223,0.07044342905282974,0.8919122815132141,414.13629150390625,39.93069076538086,299.49755859375,57.07732837225717,29.755884087554296,-0.0021053706521667803,1.1976036620089157e-05,0.023929358526936263,-0.0014679776738423288,9.767595854445574e-06,0.01760231447073976,3.0524618633465725,0.006310583364595736,0.15654594266459074,3.410825692089359,0.005187646550715104,0.25535592524101225,3.1821398572896835,0.03868749507268081,0.3159590126794298,5.575138059258542,0.06778084429663869,34.954840005876534,0.38220081816546053,3977.087731021893,1029.4082524771263,-0.01087005989431457,0.0
